epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,584.558,0.5847,0.3426,0.81556,0.97679,0.9763,0.98912,0.83862,0.62493,0.37537,0.86661,0.000505,0.000505,0.000505
152,588.317,0.65448,0.37424,0.82708,0.97679,0.9763,0.98912,0.83862,0.62493,0.37537,0.86661,0.0005017,0.0005017,0.0005017
153,592.07,0.60877,0.36155,0.8368,0.97675,0.97464,0.98976,0.84222,0.60978,0.36691,0.86059,0.0004984,0.0004984,0.0004984
154,596,0.60586,0.36838,0.83753,0.97675,0.97464,0.98976,0.84222,0.60978,0.36691,0.86059,0.0004951,0.0004951,0.0004951
155,600.065,0.60853,0.36284,0.84409,0.97014,0.97992,0.99049,0.84186,0.6152,0.35683,0.86395,0.0004918,0.0004918,0.0004918
156,603.783,0.59412,0.34767,0.82271,0.97014,0.97992,0.99049,0.84186,0.6152,0.35683,0.86395,0.0004885,0.0004885,0.0004885
157,607.53,0.59378,0.35525,0.84037,0.96604,0.98995,0.99011,0.84261,0.60067,0.34357,0.86235,0.0004852,0.0004852,0.0004852
158,611.481,0.60737,0.35546,0.83648,0.96604,0.98995,0.99011,0.84261,0.60067,0.34357,0.86235,0.0004819,0.0004819,0.0004819
159,615.391,0.61154,0.36736,0.86157,0.96585,0.98417,0.98704,0.83804,0.60371,0.34339,0.85976,0.0004786,0.0004786,0.0004786
160,619.169,0.60438,0.36134,0.83237,0.96585,0.98417,0.98704,0.83804,0.60371,0.34339,0.85976,0.0004753,0.0004753,0.0004753
161,622.956,0.59183,0.35838,0.8395,0.96367,0.98457,0.98645,0.83292,0.60513,0.34712,0.8574,0.000472,0.000472,0.000472
162,626.705,0.60613,0.37163,0.83227,0.96367,0.98457,0.98645,0.83292,0.60513,0.34712,0.8574,0.0004687,0.0004687,0.0004687
163,630.448,0.60547,0.35649,0.83847,0.96367,0.98457,0.98645,0.83292,0.60513,0.34712,0.8574,0.0004654,0.0004654,0.0004654
164,634.222,0.59309,0.35723,0.83607,0.96504,0.96288,0.98462,0.83371,0.59989,0.36025,0.85915,0.0004621,0.0004621,0.0004621
165,637.959,0.59775,0.36471,0.82597,0.96504,0.96288,0.98462,0.83371,0.59989,0.36025,0.85915,0.0004588,0.0004588,0.0004588
166,641.713,0.57667,0.34794,0.81422,0.96046,0.95804,0.98212,0.83552,0.60136,0.37021,0.85796,0.0004555,0.0004555,0.0004555
167,645.464,0.61004,0.35773,0.83102,0.96046,0.95804,0.98212,0.83552,0.60136,0.37021,0.85796,0.0004522,0.0004522,0.0004522
168,649.204,0.6294,0.37503,0.85261,0.95833,0.96052,0.98348,0.84344,0.58273,0.35562,0.85058,0.0004489,0.0004489,0.0004489
169,653.207,0.6572,0.41165,0.87669,0.95833,0.96052,0.98348,0.84344,0.58273,0.35562,0.85058,0.0004456,0.0004456,0.0004456
170,657.175,0.62863,0.36952,0.83861,0.95897,0.96752,0.98659,0.84396,0.58504,0.36515,0.85077,0.0004423,0.0004423,0.0004423
171,661.108,0.58564,0.34778,0.83962,0.95897,0.96752,0.98659,0.84396,0.58504,0.36515,0.85077,0.000439,0.000439,0.000439
172,665.087,0.59428,0.34654,0.81561,0.96671,0.94316,0.98548,0.83642,0.58729,0.37368,0.85474,0.0004357,0.0004357,0.0004357
173,668.868,0.62015,0.39714,0.88875,0.96671,0.94316,0.98548,0.83642,0.58729,0.37368,0.85474,0.0004324,0.0004324,0.0004324
174,672.61,0.58023,0.35364,0.84348,0.96671,0.94316,0.98548,0.83642,0.58729,0.37368,0.85474,0.0004291,0.0004291,0.0004291
175,676.397,0.60281,0.35,0.82825,0.96545,0.97239,0.98898,0.84551,0.58743,0.35802,0.85502,0.0004258,0.0004258,0.0004258
176,680.399,0.60961,0.35859,0.83965,0.96545,0.97239,0.98898,0.84551,0.58743,0.35802,0.85502,0.0004225,0.0004225,0.0004225
177,684.384,0.57845,0.34731,0.82459,0.96577,0.98179,0.98971,0.84087,0.62401,0.35331,0.85695,0.0004192,0.0004192,0.0004192
178,688.111,0.64433,0.3905,0.88293,0.96577,0.98179,0.98971,0.84087,0.62401,0.35331,0.85695,0.0004159,0.0004159,0.0004159
179,691.871,0.58365,0.34765,0.83649,0.97244,0.9825,0.98961,0.83777,0.62561,0.34869,0.85755,0.0004126,0.0004126,0.0004126
180,695.577,0.58132,0.34472,0.82336,0.97244,0.9825,0.98961,0.83777,0.62561,0.34869,0.85755,0.0004093,0.0004093,0.0004093
181,699.328,0.57261,0.3402,0.83393,0.97244,0.98229,0.98883,0.84304,0.59437,0.33546,0.85715,0.000406,0.000406,0.000406
182,703.086,0.60168,0.33991,0.82324,0.97244,0.98229,0.98883,0.84304,0.59437,0.33546,0.85715,0.0004027,0.0004027,0.0004027
183,706.819,0.60401,0.35325,0.8374,0.97244,0.98229,0.98883,0.84304,0.59437,0.33546,0.85715,0.0003994,0.0003994,0.0003994
184,710.556,0.56367,0.34605,0.83165,0.97098,0.9768,0.98928,0.84111,0.58691,0.33599,0.85721,0.0003961,0.0003961,0.0003961
185,714.275,0.57772,0.34131,0.8257,0.97098,0.9768,0.98928,0.84111,0.58691,0.33599,0.85721,0.0003928,0.0003928,0.0003928
186,718.023,0.56747,0.33052,0.82619,0.97247,0.97216,0.9888,0.84008,0.59358,0.33939,0.8584,0.0003895,0.0003895,0.0003895
187,721.745,0.59813,0.37212,0.86131,0.97247,0.97216,0.9888,0.84008,0.59358,0.33939,0.8584,0.0003862,0.0003862,0.0003862
188,725.485,0.58659,0.33512,0.82275,0.97001,0.97567,0.98896,0.84041,0.60074,0.3404,0.86004,0.0003829,0.0003829,0.0003829
189,729.21,0.52675,0.31269,0.83581,0.97001,0.97567,0.98896,0.84041,0.60074,0.3404,0.86004,0.0003796,0.0003796,0.0003796
190,732.952,0.54507,0.33291,0.84652,0.96758,0.96933,0.98743,0.83917,0.60659,0.35294,0.86193,0.0003763,0.0003763,0.0003763
191,736.695,0.55458,0.3274,0.83079,0.96758,0.96933,0.98743,0.83917,0.60659,0.35294,0.86193,0.000373,0.000373,0.000373
192,740.424,0.5717,0.37048,0.87694,0.9628,0.96075,0.98777,0.84102,0.60198,0.36302,0.85969,0.0003697,0.0003697,0.0003697
193,744.147,0.58131,0.34064,0.8238,0.9628,0.96075,0.98777,0.84102,0.60198,0.36302,0.85969,0.0003664,0.0003664,0.0003664
194,747.879,0.57019,0.34595,0.82272,0.9628,0.96075,0.98777,0.84102,0.60198,0.36302,0.85969,0.0003631,0.0003631,0.0003631
195,751.642,0.56505,0.33885,0.81898,0.95647,0.9652,0.98667,0.8415,0.59672,0.3545,0.85652,0.0003598,0.0003598,0.0003598
196,755.368,0.55429,0.32619,0.83714,0.95647,0.9652,0.98667,0.8415,0.59672,0.3545,0.85652,0.0003565,0.0003565,0.0003565
197,759.141,0.62325,0.37742,0.84788,0.94731,0.96984,0.98534,0.83234,0.60534,0.35555,0.85819,0.0003532,0.0003532,0.0003532
198,762.864,0.55539,0.33422,0.82661,0.94731,0.96984,0.98534,0.83234,0.60534,0.35555,0.85819,0.0003499,0.0003499,0.0003499
199,766.617,0.5631,0.34631,0.84577,0.94528,0.96752,0.98442,0.82662,0.61574,0.35903,0.85989,0.0003466,0.0003466,0.0003466
200,770.298,0.58974,0.34666,0.83114,0.94528,0.96752,0.98442,0.82662,0.61574,0.35903,0.85989,0.0003433,0.0003433,0.0003433
201,774.055,0.61621,0.40528,0.90548,0.95019,0.97448,0.98662,0.8383,0.60227,0.34162,0.85826,0.00034,0.00034,0.00034
202,777.779,0.56109,0.33111,0.84049,0.95019,0.97448,0.98662,0.8383,0.60227,0.34162,0.85826,0.0003367,0.0003367,0.0003367
203,781.529,0.61294,0.38054,0.87106,0.95273,0.97216,0.98694,0.84537,0.60158,0.33683,0.86092,0.0003334,0.0003334,0.0003334
204,785.265,0.57288,0.34047,0.82463,0.95273,0.97216,0.98694,0.84537,0.60158,0.33683,0.86092,0.0003301,0.0003301,0.0003301
205,789.001,0.56253,0.33732,0.82666,0.95273,0.97216,0.98694,0.84537,0.60158,0.33683,0.86092,0.0003268,0.0003268,0.0003268
206,792.774,0.57011,0.34351,0.83267,0.96139,0.97448,0.98743,0.84807,0.58929,0.33312,0.85957,0.0003235,0.0003235,0.0003235
207,796.804,0.57896,0.34857,0.84963,0.96139,0.97448,0.98743,0.84807,0.58929,0.33312,0.85957,0.0003202,0.0003202,0.0003202
208,800.741,0.55338,0.31912,0.81562,0.96848,0.97448,0.98834,0.85284,0.58163,0.33226,0.85555,0.0003169,0.0003169,0.0003169
209,804.749,0.53805,0.31976,0.82202,0.96848,0.97448,0.98834,0.85284,0.58163,0.33226,0.85555,0.0003136,0.0003136,0.0003136
210,808.735,0.53948,0.31646,0.81748,0.96752,0.9768,0.98871,0.84894,0.58462,0.32483,0.8543,0.0003103,0.0003103,0.0003103
211,812.443,0.57509,0.32786,0.81255,0.96752,0.9768,0.98871,0.84894,0.58462,0.32483,0.8543,0.000307,0.000307,0.000307
212,816.179,0.55316,0.32102,0.81682,0.96783,0.97718,0.98875,0.84811,0.57926,0.32318,0.85465,0.0003037,0.0003037,0.0003037
213,819.909,0.55003,0.3314,0.83242,0.96783,0.97718,0.98875,0.84811,0.57926,0.32318,0.85465,0.0003004,0.0003004,0.0003004
214,823.672,0.57126,0.3316,0.81792,0.96791,0.97971,0.98948,0.84975,0.57548,0.32276,0.85333,0.0002971,0.0002971,0.0002971
215,827.403,0.55174,0.35146,0.85917,0.96791,0.97971,0.98948,0.84975,0.57548,0.32276,0.85333,0.0002938,0.0002938,0.0002938
216,831.135,0.56294,0.34566,0.86088,0.96791,0.97971,0.98948,0.84975,0.57548,0.32276,0.85333,0.0002905,0.0002905,0.0002905
217,834.92,0.52596,0.31278,0.83647,0.96926,0.98144,0.98992,0.85221,0.57563,0.32297,0.85333,0.0002872,0.0002872,0.0002872
218,838.656,0.55628,0.32074,0.8266,0.96926,0.98144,0.98992,0.85221,0.57563,0.32297,0.85333,0.0002839,0.0002839,0.0002839
219,842.416,0.5777,0.33905,0.85137,0.96799,0.9822,0.98943,0.84886,0.57248,0.32601,0.85374,0.0002806,0.0002806,0.0002806
220,846.158,0.55131,0.31625,0.824,0.96799,0.9822,0.98943,0.84886,0.57248,0.32601,0.85374,0.0002773,0.0002773,0.0002773
221,849.921,0.58192,0.32639,0.81867,0.96632,0.98608,0.98948,0.84677,0.57696,0.32828,0.85502,0.000274,0.000274,0.000274
222,853.654,0.6092,0.35772,0.85775,0.96632,0.98608,0.98948,0.84677,0.57696,0.32828,0.85502,0.0002707,0.0002707,0.0002707
223,857.395,0.56237,0.32768,0.82337,0.97695,0.98346,0.98966,0.85401,0.56753,0.32063,0.85149,0.0002674,0.0002674,0.0002674
224,861.413,0.56743,0.3337,0.83483,0.97695,0.98346,0.98966,0.85401,0.56753,0.32063,0.85149,0.0002641,0.0002641,0.0002641
225,865.457,0.57132,0.31598,0.81868,0.97188,0.98376,0.98972,0.84821,0.5765,0.3192,0.84966,0.0002608,0.0002608,0.0002608
226,869.189,0.56087,0.32369,0.82672,0.97188,0.98376,0.98972,0.84821,0.5765,0.3192,0.84966,0.0002575,0.0002575,0.0002575
227,872.923,0.58321,0.33431,0.82678,0.97188,0.98376,0.98972,0.84821,0.5765,0.3192,0.84966,0.0002542,0.0002542,0.0002542
228,876.652,0.60144,0.35678,0.84909,0.97833,0.97912,0.98947,0.84675,0.58079,0.32176,0.85132,0.0002509,0.0002509,0.0002509
229,880.38,0.56168,0.31741,0.83088,0.97833,0.97912,0.98947,0.84675,0.58079,0.32176,0.85132,0.0002476,0.0002476,0.0002476
230,884.153,0.5302,0.30705,0.81459,0.97859,0.9768,0.98909,0.85741,0.55184,0.32349,0.84878,0.0002443,0.0002443,0.0002443
231,888.104,0.56012,0.3217,0.81122,0.97859,0.9768,0.98909,0.85741,0.55184,0.32349,0.84878,0.000241,0.000241,0.000241
232,892.1,0.53636,0.31034,0.81748,0.97467,0.9819,0.98904,0.85356,0.55466,0.31487,0.84914,0.0002377,0.0002377,0.0002377
233,895.861,0.55703,0.32422,0.81964,0.97467,0.9819,0.98904,0.85356,0.55466,0.31487,0.84914,0.0002344,0.0002344,0.0002344
234,899.652,0.58706,0.32277,0.8209,0.975,0.97448,0.98958,0.8545,0.56359,0.31305,0.84924,0.0002311,0.0002311,0.0002311
235,903.386,0.55439,0.32539,0.82032,0.975,0.97448,0.98958,0.8545,0.56359,0.31305,0.84924,0.0002278,0.0002278,0.0002278
236,907.144,0.54534,0.32085,0.8531,0.97872,0.96984,0.98958,0.8545,0.5648,0.31269,0.84861,0.0002245,0.0002245,0.0002245
237,910.888,0.5872,0.33015,0.83012,0.97872,0.96984,0.98958,0.8545,0.5648,0.31269,0.84861,0.0002212,0.0002212,0.0002212
238,914.624,0.58972,0.33463,0.87037,0.97872,0.96984,0.98958,0.8545,0.5648,0.31269,0.84861,0.0002179,0.0002179,0.0002179
239,918.417,0.55943,0.31036,0.81021,0.97792,0.9652,0.98956,0.8561,0.56719,0.3157,0.84898,0.0002146,0.0002146,0.0002146
240,922.142,0.56957,0.32814,0.81279,0.97792,0.9652,0.98956,0.8561,0.56719,0.3157,0.84898,0.0002113,0.0002113,0.0002113
241,925.898,0.58322,0.33645,0.87477,0.97651,0.96438,0.98914,0.85926,0.55351,0.31978,0.84902,0.000208,0.000208,0.000208
242,929.898,0.54225,0.31977,0.85171,0.97651,0.96438,0.98914,0.85926,0.55351,0.31978,0.84902,0.0002047,0.0002047,0.0002047
243,933.779,0.51827,0.30023,0.81007,0.97146,0.96056,0.98912,0.86086,0.55354,0.32124,0.8495,0.0002014,0.0002014,0.0002014
244,937.626,0.55516,0.31006,0.83883,0.97146,0.96056,0.98912,0.86086,0.55354,0.32124,0.8495,0.0001981,0.0001981,0.0001981
245,941.586,0.52528,0.34332,0.79136,0.972,0.9664,0.98965,0.85846,0.55735,0.31506,0.84971,0.0001948,0.0001948,0.0001948
246,945.295,0.54673,0.30391,0.80513,0.972,0.9664,0.98965,0.85846,0.55735,0.31506,0.84971,0.0001915,0.0001915,0.0001915
247,948.991,0.54656,0.33591,0.86738,0.972,0.9664,0.98965,0.85846,0.55735,0.31506,0.84971,0.0001882,0.0001882,0.0001882
248,952.729,0.53565,0.31446,0.82499,0.97706,0.9652,0.98984,0.85543,0.56198,0.31694,0.85097,0.0001849,0.0001849,0.0001849
249,956.432,0.56418,0.31734,0.82322,0.97706,0.9652,0.98984,0.85543,0.56198,0.31694,0.85097,0.0001816,0.0001816,0.0001816
250,960.189,0.53839,0.30068,0.80727,0.97446,0.97375,0.98983,0.85896,0.55559,0.3108,0.85108,0.0001783,0.0001783,0.0001783
251,963.888,0.5709,0.31908,0.85098,0.97446,0.97375,0.98983,0.85896,0.55559,0.3108,0.85108,0.000175,0.000175,0.000175
252,967.591,0.524,0.29485,0.81628,0.97863,0.97216,0.99026,0.8593,0.55285,0.30868,0.8506,0.0001717,0.0001717,0.0001717
253,971.317,0.51635,0.29009,0.8073,0.97863,0.97216,0.99026,0.8593,0.55285,0.30868,0.8506,0.0001684,0.0001684,0.0001684
254,975.075,0.54692,0.31155,0.82067,0.9764,0.97216,0.99021,0.85695,0.55635,0.30477,0.85005,0.0001651,0.0001651,0.0001651
255,978.807,0.54095,0.30085,0.82113,0.9764,0.97216,0.99021,0.85695,0.55635,0.30477,0.85005,0.0001618,0.0001618,0.0001618
256,982.542,0.56602,0.31304,0.82607,0.9767,0.97262,0.99063,0.85848,0.55856,0.30111,0.85021,0.0001585,0.0001585,0.0001585
257,986.273,0.51276,0.28108,0.8181,0.9767,0.97262,0.99063,0.85848,0.55856,0.30111,0.85021,0.0001552,0.0001552,0.0001552
258,990.024,0.54573,0.31831,0.86715,0.9767,0.97262,0.99063,0.85848,0.55856,0.30111,0.85021,0.0001519,0.0001519,0.0001519
259,993.806,0.52947,0.31786,0.8233,0.97578,0.97216,0.9902,0.85556,0.56037,0.30616,0.85024,0.0001486,0.0001486,0.0001486
260,997.527,0.56,0.3104,0.85902,0.97578,0.97216,0.9902,0.85556,0.56037,0.30616,0.85024,0.0001453,0.0001453,0.0001453
261,1001.33,0.55128,0.30528,0.80899,0.97669,0.97214,0.98952,0.86055,0.55088,0.30876,0.84839,0.000142,0.000142,0.000142
262,1005.09,0.5242,0.30348,0.82724,0.97669,0.97214,0.98952,0.86055,0.55088,0.30876,0.84839,0.0001387,0.0001387,0.0001387
263,1008.87,0.58133,0.34259,0.8652,0.97441,0.9718,0.98918,0.85893,0.5476,0.30621,0.84817,0.0001354,0.0001354,0.0001354
264,1012.62,0.53776,0.31155,0.83667,0.97441,0.9718,0.98918,0.85893,0.5476,0.30621,0.84817,0.0001321,0.0001321,0.0001321
265,1016.4,0.55963,0.31563,0.83298,0.97439,0.97123,0.98907,0.85855,0.5514,0.31695,0.84785,0.0001288,0.0001288,0.0001288
266,1020.14,0.53742,0.30616,0.83187,0.97439,0.97123,0.98907,0.85855,0.5514,0.31695,0.84785,0.0001255,0.0001255,0.0001255
267,1023.95,0.5192,0.29546,0.83849,0.97273,0.96984,0.98898,0.85707,0.55042,0.31577,0.84849,0.0001222,0.0001222,0.0001222
268,1027.67,0.53085,0.30074,0.81822,0.97273,0.96984,0.98898,0.85707,0.55042,0.31577,0.84849,0.0001189,0.0001189,0.0001189
269,1031.4,0.51855,0.29919,0.81397,0.97273,0.96984,0.98898,0.85707,0.55042,0.31577,0.84849,0.0001156,0.0001156,0.0001156
270,1035.16,0.52095,0.29495,0.80965,0.97435,0.96941,0.98877,0.86026,0.54606,0.31218,0.84903,0.0001123,0.0001123,0.0001123
271,1038.89,0.51953,0.29923,0.81935,0.97435,0.96941,0.98877,0.86026,0.54606,0.31218,0.84903,0.000109,0.000109,0.000109
272,1042.62,0.54093,0.29675,0.82197,0.96768,0.97265,0.98888,0.86562,0.54224,0.308,0.84743,0.0001057,0.0001057,0.0001057
273,1046.7,0.57427,0.33848,0.87921,0.96768,0.97265,0.98888,0.86562,0.54224,0.308,0.84743,0.0001024,0.0001024,0.0001024
274,1050.85,0.54638,0.29982,0.83552,0.97003,0.97639,0.98938,0.8629,0.54238,0.2988,0.8477,9.91e-05,9.91e-05,9.91e-05
275,1054.58,0.51614,0.29488,0.818,0.97003,0.97639,0.98938,0.8629,0.54238,0.2988,0.8477,9.58e-05,9.58e-05,9.58e-05
276,1058.31,0.5161,0.30139,0.82843,0.96136,0.98122,0.98929,0.8637,0.53924,0.29532,0.84725,9.25e-05,9.25e-05,9.25e-05
277,1061.99,0.52629,0.30977,0.82774,0.96136,0.98122,0.98929,0.8637,0.53924,0.29532,0.84725,8.92e-05,8.92e-05,8.92e-05
278,1065.76,0.51388,0.30127,0.82227,0.96141,0.98279,0.98913,0.86323,0.53788,0.29848,0.8467,8.59e-05,8.59e-05,8.59e-05
279,1069.48,0.51932,0.28947,0.83009,0.96141,0.98279,0.98913,0.86323,0.53788,0.29848,0.8467,8.26e-05,8.26e-05,8.26e-05
280,1073.22,0.53113,0.29864,0.81684,0.96141,0.98279,0.98913,0.86323,0.53788,0.29848,0.8467,7.93e-05,7.93e-05,7.93e-05
281,1076.98,0.51338,0.28939,0.82571,0.96009,0.98376,0.98938,0.8616,0.54467,0.30188,0.84889,7.6e-05,7.6e-05,7.6e-05
282,1080.76,0.49817,0.28956,0.80729,0.96009,0.98376,0.98938,0.8616,0.54467,0.30188,0.84889,7.27e-05,7.27e-05,7.27e-05
283,1084.59,0.56281,0.31646,0.82661,0.9616,0.98144,0.98885,0.86131,0.55125,0.30299,0.85012,6.94e-05,6.94e-05,6.94e-05
284,1088.29,0.5303,0.30249,0.82258,0.9616,0.98144,0.98885,0.86131,0.55125,0.30299,0.85012,6.61e-05,6.61e-05,6.61e-05
285,1092.03,0.52274,0.29257,0.80798,0.98114,0.96561,0.98977,0.85919,0.54989,0.3033,0.84897,6.28e-05,6.28e-05,6.28e-05
286,1095.72,0.54024,0.32841,0.87027,0.98114,0.96561,0.98977,0.85919,0.54989,0.3033,0.84897,5.95e-05,5.95e-05,5.95e-05
287,1099.42,0.52373,0.29427,0.83517,0.9772,0.97448,0.98969,0.86105,0.54343,0.29688,0.8474,5.62e-05,5.62e-05,5.62e-05
288,1103.09,0.51595,0.2825,0.82133,0.9772,0.97448,0.98969,0.86105,0.54343,0.29688,0.8474,5.29e-05,5.29e-05,5.29e-05
289,1106.81,0.51099,0.28179,0.81897,0.97201,0.9768,0.98974,0.86164,0.54329,0.29851,0.84763,4.96e-05,4.96e-05,4.96e-05
290,1110.49,0.50868,0.29489,0.81389,0.97201,0.9768,0.98974,0.86164,0.54329,0.29851,0.84763,4.63e-05,4.63e-05,4.63e-05
291,1114.72,0.53359,0.30973,0.84252,0.97201,0.9768,0.98974,0.86164,0.54329,0.29851,0.84763,4.3e-05,4.3e-05,4.3e-05
292,1118.47,0.51191,0.30114,0.84529,0.96693,0.98144,0.98892,0.86013,0.54352,0.29564,0.84844,3.97e-05,3.97e-05,3.97e-05
293,1122.12,0.54246,0.33894,0.85937,0.96693,0.98144,0.98892,0.86013,0.54352,0.29564,0.84844,3.64e-05,3.64e-05,3.64e-05
294,1125.82,0.55624,0.33891,0.8414,0.97536,0.9652,0.98819,0.85819,0.54728,0.29745,0.85023,3.31e-05,3.31e-05,3.31e-05
295,1129.47,0.55544,0.34716,0.83854,0.97536,0.9652,0.98819,0.85819,0.54728,0.29745,0.85023,2.98e-05,2.98e-05,2.98e-05
296,1133.17,0.52602,0.30022,0.84941,0.96117,0.97647,0.98809,0.85809,0.5483,0.29825,0.85083,2.65e-05,2.65e-05,2.65e-05
297,1136.84,0.54538,0.32037,0.82903,0.96117,0.97647,0.98809,0.85809,0.5483,0.29825,0.85083,2.32e-05,2.32e-05,2.32e-05
298,1140.52,0.51653,0.29973,0.84293,0.95721,0.98144,0.98773,0.8571,0.54707,0.29989,0.85139,1.99e-05,1.99e-05,1.99e-05
299,1144.16,0.50645,0.29364,0.85195,0.95721,0.98144,0.98773,0.8571,0.54707,0.29989,0.85139,1.66e-05,1.66e-05,1.66e-05
300,1147.84,0.52275,0.30138,0.83586,0.95795,0.98144,0.98792,0.85763,0.54744,0.29926,0.85146,1.33e-05,1.33e-05,1.33e-05
